Date,Open,High,Low,Close,Volume,Market_Cap
Apr 02  2019,0.012957,0.015806,0.012452,0.015689,180,6 972 845
Apr 01  2019,0.012211,0.016452,0.012157,0.012946,77,5 753 827
Mar 31  2019,0.012308,0.012308,0.012191,0.012216,149,5 429 395
Mar 30  2019,0.012281,0.013245,0.012148,0.012308,-,5 470 406
Mar 29  2019,0.012230,0.012375,0.012116,0.012306,2,5 469 134
Mar 28  2019,0.012161,0.012332,0.012118,0.012230,2,5 435 639
Mar 27  2019,0.011980,0.012192,0.011950,0.012161,3,5 404 724
Mar 26  2019,0.013393,0.013903,0.011801,0.011974,59,5 321 792
Mar 25  2019,0.013793,0.015315,0.013308,0.013433,11,5 970 064
Mar 24  2019,0.014499,0.014526,0.011750,0.013769,9 749,6 119 705
Mar 23  2019,0.015986,0.016115,0.011462,0.014514,40,6 450 608
Mar 22  2019,0.011774,0.016042,0.011774,0.015997,4 416,7 109 593
Mar 21  2019,0.011959,0.012006,0.011710,0.011799,129,5 244 006
Mar 20  2019,0.012587,0.016151,0.011592,0.011941,165,5 307 246
Mar 19  2019,0.012931,0.015680,0.012108,0.012586,5 924,5 593 834
Mar 18  2019,0.013997,0.014749,0.008046,0.012923,4 499,5 743 490
Mar 17  2019,0.011854,0.014236,0.011638,0.013985,5 350,6 215 706
Mar 16  2019,0.009308,0.011876,0.008096,0.011852,30,5 267 631
Mar 15  2019,0.010970,0.015321,0.009282,0.009310,6 784,4 137 699
Mar 14  2019,0.007720,0.011070,0.007221,0.010978,8 640,4 879 159
Mar 13  2019,0.004850,0.007774,0.004834,0.007722,58,3 432 096
Mar 12  2019,0.004718,0.005097,0.004718,0.004839,38,2 150 677
Mar 11  2019,0.004778,0.004805,0.004699,0.004718,-,2 097 070
Mar 10  2019,0.005991,0.010261,0.004767,0.004774,58,2 121 996
Mar 09  2019,0.005882,0.006023,0.005877,0.005983,0,2 659 102
Mar 08  2019,0.007677,0.007677,0.005843,0.005887,1,2 616 272
Mar 07  2019,0.007656,0.007722,0.007636,0.007677,-,3 411 880
Mar 06  2019,0.005794,0.007680,0.005794,0.007646,4,3 398 379
Mar 05  2019,0.005794,0.005794,0.005794,0.005794,-,2 575 187
Mar 04  2019,0.005794,0.005794,0.005794,0.005794,-,2 575 187
Mar 03  2019,0.005794,0.005794,0.005794,0.005794,-,2 575 187
Mar 02  2019,0.005794,0.005794,0.005794,0.005794,-,2 575 187
Mar 01  2019,0.005794,0.005794,0.005794,0.005794,-,2 575 187
Feb 28  2019,0.005794,0.005794,0.005794,0.005794,-,2 575 187
Feb 27  2019,0.005822,0.005822,0.005786,0.005794,-,2 575 187
Feb 26  2019,0.008197,0.008197,0.005782,0.005817,0,2 585 362
Feb 25  2019,0.008197,0.008197,0.008197,0.008197,-,3 643 071
Feb 24  2019,0.008206,0.008343,0.008190,0.008197,-,3 643 071
