Date,Open,High,Low,Close,Volume,Market_Cap
Sep 24  2018,0.217570,0.222033,0.209747,0.210462,29,11 195 280
Sep 23  2018,0.217546,0.219350,0.216090,0.217516,65,11 570 509
Sep 22  2018,0.270256,0.272214,0.216696,0.217438,167,11 566 360
Sep 21  2018,0.229135,0.271019,0.228810,0.270047,90,14 364 835
Sep 20  2018,0.236422,0.262920,0.224095,0.229070,3 781,12 185 111
Sep 19  2018,0.209633,0.263482,0.171252,0.236382,8 523,12 574 064
Sep 18  2018,0.181731,0.182307,0.167526,0.168247,66,8 949 703
Sep 17  2018,0.182338,0.188650,0.171099,0.181713,106,9 666 011
Sep 16  2018,0.173367,0.182484,0.172207,0.181890,180,9 675 426
Sep 15  2018,0.162406,0.173859,0.162067,0.172881,5,9 196 203
Sep 14  2018,0.199737,0.208098,0.160658,0.162623,1 254,8 650 540
Sep 13  2018,0.164895,0.200365,0.164895,0.199859,3,10 631 266
Sep 12  2018,0.167851,0.168177,0.163767,0.164753,85,8 763 843
Sep 11  2018,0.170752,0.172319,0.166006,0.167830,5,8 927 521
Sep 10  2018,0.181550,0.190606,0.170404,0.170467,800,9 067 793
Sep 09  2018,0.187807,0.194723,0.180968,0.181650,93,9 662 659
Sep 08  2018,0.200172,0.202948,0.186858,0.187896,35,9 994 908
Sep 07  2018,0.206042,0.207283,0.199186,0.199926,12,10 634 830
Sep 06  2018,0.205082,0.206378,0.193470,0.206269,576,10 972 238
Sep 05  2018,0.223378,0.254708,0.204719,0.204719,234,10 889 788
Sep 04  2018,0.210755,0.232921,0.210185,0.223194,422,11 872 544
Sep 03  2018,0.211345,0.223180,0.208758,0.210755,383,11 210 866
Sep 02  2018,0.208578,0.221938,0.207024,0.211395,255,11 244 910
Sep 01  2018,0.207618,0.215700,0.203926,0.208482,145,11 089 956
Aug 31  2018,0.209831,0.210553,0.206434,0.207869,300,11 057 349
Aug 30  2018,0.225430,0.230550,0.207880,0.209624,411,11 150 704
Aug 29  2018,0.251744,0.253011,0.218586,0.225306,71,11 984 889
Aug 28  2018,0.296053,0.300280,0.219326,0.251525,4 113,13 379 578
Aug 27  2018,0.236502,0.311172,0.210426,0.296634,8 243,15 779 099
Aug 26  2018,0.196104,0.236613,0.193812,0.236613,2 012,12 586 352
Aug 25  2018,0.217703,0.220715,0.177883,0.195683,1 084,10 409 129
Aug 24  2018,0.212396,0.218697,0.178815,0.218095,929,11 601 309
Aug 23  2018,0.209362,0.212293,0.171991,0.212226,168,11 289 114
Aug 22  2018,0.175684,0.184680,0.171518,0.172806,45,9 192 213
Aug 21  2018,0.200951,0.207467,0.171064,0.175649,99,9 343 443
Aug 20  2018,0.175041,0.212734,0.168883,0.201245,89,10 704 993
Aug 19  2018,0.170400,0.176276,0.168522,0.175328,21,9 326 368
Aug 18  2018,0.230591,0.231312,0.168409,0.170345,47,9 061 303
Aug 17  2018,0.221104,0.230098,0.163902,0.230062,613,12 237 879
Aug 16  2018,0.218171,0.226672,0.158621,0.221088,426,11 760 518
Aug 15  2018,0.155170,0.229747,0.155131,0.218480,273,11 621 788
Aug 14  2018,0.216053,0.216053,0.148455,0.155296,25,8 260 789
Aug 13  2018,0.210886,0.217443,0.206176,0.216251,628,11 503 219
Aug 12  2018,0.118853,0.211691,0.117733,0.210961,9,11 221 824
Aug 11  2018,0.142314,0.226312,0.109568,0.119210,7 856,6 341 237
Aug 10  2018,0.215144,0.216143,0.140244,0.142450,374,7 577 461
Aug 09  2018,0.140414,0.215752,0.140414,0.215366,21,11 456 143
Aug 08  2018,0.225591,0.225591,0.139568,0.140097,940,7 452 296
Aug 07  2018,0.202333,0.239504,0.201973,0.225344,1,11 986 911
Aug 06  2018,0.219653,0.222941,0.200280,0.202412,32,10 767 070
Aug 05  2018,0.224444,0.226924,0.217790,0.219390,11,11 670 195
Aug 04  2018,0.262313,0.264492,0.222959,0.224344,201,11 933 717
Aug 03  2018,0.293291,0.293291,0.234859,0.261935,988,13 933 326
Aug 02  2018,0.332119,0.334753,0.267342,0.293321,256,15 602 868
Aug 01  2018,0.342561,0.342725,0.263925,0.331937,1 688,17 657 001
Jul 31  2018,0.376051,0.376051,0.321683,0.342256,270,18 205 908
Jul 30  2018,0.242717,0.376764,0.235694,0.376764,1 981,20 041 521
Jul 29  2018,0.344046,0.346320,0.227792,0.242575,13 594,12 903 494
Jul 28  2018,0.298993,0.351904,0.265706,0.342666,1 386,18 227 717
Jul 27  2018,0.290400,0.367138,0.286675,0.298374,946,15 871 656
Jul 26  2018,0.367714,0.373169,0.287658,0.290558,1 091,15 455 893
Jul 25  2018,0.348700,0.384177,0.339112,0.367844,267,19 567 032
Jul 24  2018,0.348024,0.458129,0.342307,0.355279,5 322,18 898 651
Jul 23  2018,0.372877,0.436578,0.346548,0.347513,9 929,18 485 548
Jul 22  2018,0.376809,0.385514,0.371778,0.373311,1 632,19 857 842
Jul 21  2018,0.471950,0.471950,0.371237,0.376907,3 257,20 049 127
Jul 20  2018,0.455808,0.491965,0.432830,0.472064,1 315,25 110 893
Jul 19  2018,0.410410,0.626137,0.407864,0.455462,552,24 227 769
Jul 18  2018,0.512803,0.662199,0.369288,0.410609,33 085,21 841 866
Jul 17  2018,0.403977,0.609372,0.373600,0.513026,12 240,27 289 819
Jul 16  2018,0.325685,0.404984,0.324864,0.404984,895,21 542 651
Jul 15  2018,0.313338,0.402293,0.312296,0.325006,520,17 288 314
Jul 14  2018,0.514480,0.517417,0.229238,0.313417,11 047,16 671 851
Jul 13  2018,0.443415,0.575532,0.112503,0.515914,36 693,27 443 442
Jul 12  2018,0.453996,0.453996,0.435051,0.442978,211,23 563 697
Jul 11  2018,0.561134,0.568345,0.449783,0.454096,8 055,24 155 106
Jul 10  2018,0.499560,0.569907,0.453971,0.561111,3 595,29 847 644
Jul 09  2018,0.570110,0.571546,0.475407,0.499911,1 759,26 592 181
Jul 08  2018,0.506894,0.574441,0.503775,0.570233,122,30 332 878
Jul 07  2018,0.626805,0.627687,0.490225,0.507465,620,26 994 008
Jul 06  2018,0.419900,0.627867,0.414959,0.627867,11 270,33 398 651
Jul 05  2018,0.461102,0.596913,0.415713,0.419968,26 387,22 339 707
Jul 04  2018,0.456579,0.478143,0.428853,0.460122,2 456,24 475 652
Jul 03  2018,0.437363,0.462314,0.415057,0.456755,18 350,24 296 548
Jul 02  2018,0.410116,0.463288,0.405858,0.439420,175,23 374 433
Jul 01  2018,0.447049,0.449564,0.407533,0.410070,202,21 813 194
Jun 30  2018,0.378498,0.449474,0.378477,0.446949,6 756,23 774 930
Jun 29  2018,0.357977,0.384479,0.353908,0.377986,3 743,20 106 524
Jun 28  2018,0.389502,0.428853,0.355730,0.357749,1 595,19 030 040
Jun 27  2018,0.424896,0.424896,0.373016,0.389365,3 180,20 711 816
Jun 26  2018,0.406127,0.435385,0.401922,0.425067,6 341,22 610 942
Jun 25  2018,0.367746,0.430483,0.365822,0.406127,9 077,21 603 451
Jun 24  2018,0.277625,0.368456,0.260553,0.368456,390,19 599 586
Jun 23  2018,0.335562,0.369553,0.275917,0.277662,148,14 769 906
Jun 22  2018,0.402876,0.403567,0.359962,0.362004,5,19 256 380
Jun 21  2018,0.461935,0.461945,0.303160,0.403323,355,21 454 296
Jun 20  2018,0.405299,0.471923,0.337426,0.461840,7 049,24 567 039
Jun 19  2018,0.440627,0.445149,0.402189,0.405048,633,21 546 055
Jun 18  2018,0.414798,0.444015,0.411373,0.440864,7,23 451 245
Jun 17  2018,0.374128,0.421189,0.372228,0.416219,2 975,22 140 283
Jun 16  2018,0.391874,0.397819,0.391198,0.396366,78,21 084 226
Jun 15  2018,0.405070,0.405710,0.391148,0.393309,96,20 921 613
Jun 14  2018,0.385609,0.407332,0.362848,0.405740,8,21 582 865
Jun 13  2018,0.394733,0.396538,0.378522,0.385780,539,20 521 116
Jun 12  2018,0.478546,0.478546,0.467429,0.468511,46,24 921 895
Jun 11  2018,0.472174,0.481283,0.465489,0.478802,47,25 469 313
Jun 10  2018,0.525452,0.525452,0.370765,0.471500,34 626,25 080 892
Jun 09  2018,0.533898,0.542969,0.524791,0.524791,4 617,27 915 644
Jun 08  2018,0.543001,0.543798,0.495697,0.534127,1 879,28 412 262
Jun 07  2018,0.547381,0.553912,0.497454,0.542588,98,28 862 335
Jun 06  2018,0.456443,0.552453,0.454593,0.546879,1 249,29 090 589
Jun 05  2018,0.495152,0.495681,0.369138,0.456566,1 605,24 286 495
Jun 04  2018,0.539623,0.541068,0.493078,0.494914,12 085,26 326 372
Jun 03  2018,0.534439,0.540824,0.532067,0.539372,11 542,28 691 263
Jun 02  2018,0.526163,0.536963,0.523213,0.534295,2 549,28 421 198
Jun 01  2018,0.524414,0.566098,0.523424,0.526391,8 056,28 000 754
May 31  2018,0.516787,0.564355,0.514265,0.524033,7 321,27 875 323
May 30  2018,0.485199,0.547659,0.474837,0.516883,1 670,27 494 987
May 29  2018,0.462703,0.489582,0.460159,0.484873,1 159,25 792 253
May 28  2018,0.477451,0.481734,0.461449,0.462854,14 659,24 620 978
May 27  2018,0.476781,0.556650,0.470206,0.477340,4 096,25 391 544
May 26  2018,0.485566,0.504974,0.474003,0.476570,4 547,25 350 584
May 25  2018,0.416028,0.598037,0.406964,0.486204,22 019,25 863 054
May 24  2018,0.413650,0.434356,0.406880,0.415247,923,22 088 579
May 23  2018,0.440269,0.550366,0.411312,0.414696,2 461,22 059 269
May 22  2018,0.386753,0.597004,0.375947,0.440726,32 315,23 443 905
May 21  2018,0.341097,0.389567,0.333714,0.386823,4 440,20 576 597
May 20  2018,0.379125,0.394805,0.339705,0.340671,1 846,18 121 596
May 19  2018,0.378909,0.382994,0.351486,0.378842,2 896,20 152 058
May 18  2018,0.347356,0.379152,0.342209,0.378967,2 201,20 158 707
May 17  2018,0.307636,0.353470,0.306610,0.347052,11 518,18 461 026
May 16  2018,0.330706,0.330977,0.273591,0.307449,967,16 354 390
May 15  2018,0.270730,0.348723,0.270310,0.330896,299,17 601 626
May 14  2018,0.346656,0.363050,0.269570,0.271195,1 137,14 425 901
May 13  2018,0.329733,0.347927,0.214010,0.346718,1 628,18 443 259
May 12  2018,0.327402,0.331383,0.240610,0.329848,13 127,17 545 879
May 11  2018,0.359620,0.359620,0.261868,0.328367,241,17 467 099
May 10  2018,0.277553,0.373411,0.193632,0.359190,1 821,19 106 692
May 09  2018,0.358760,0.358891,0.227493,0.277631,6 418,14 768 257
May 08  2018,0.281006,0.395940,0.259470,0.359309,6 141,19 113 022
May 07  2018,0.355706,0.355889,0.276720,0.280411,824,14 916 135
May 06  2018,0.411920,0.415777,0.344787,0.355451,557,18 907 801
May 05  2018,0.407090,0.418274,0.406451,0.411641,2,21 896 762
May 04  2018,0.380158,0.433479,0.342549,0.407283,3 367,21 664 943
May 03  2018,0.409332,0.411601,0.321873,0.380307,296,20 229 986
May 02  2018,0.345165,0.410901,0.318903,0.409318,722,21 773 193
May 01  2018,0.466662,0.466662,0.335853,0.345686,274,18 388 363
Apr 30  2018,0.376061,0.472190,0.315928,0.466254,1 079,24 801 837
Apr 29  2018,0.411200,0.493140,0.342954,0.376186,1 387,20 010 775
Apr 28  2018,0.374456,0.500203,0.336425,0.411361,1 091,21 881 868
Apr 27  2018,0.500185,0.500185,0.375745,0.375745,258,19 987 316
Apr 26  2018,0.443149,0.500607,0.365510,0.499493,3 885,26 569 946
Apr 25  2018,0.532034,0.534609,0.268947,0.439506,9 111,23 379 008
Apr 24  2018,0.365387,0.535674,0.246651,0.535674,2 492,28 494 552
Apr 23  2018,0.318054,0.366147,0.317788,0.365076,366,19 419 791
Apr 22  2018,0.389898,0.392227,0.317058,0.318697,176,16 952 715
Apr 21  2018,0.407258,0.408353,0.313382,0.389898,53,20 740 169
Apr 20  2018,0.495302,0.500919,0.299337,0.407118,593,21 656 166
Apr 19  2018,0.497616,0.501482,0.291219,0.494977,2 768,26 329 723
Apr 18  2018,0.484663,0.500126,0.358405,0.366307,781,19 485 273
Apr 17  2018,0.499068,0.504326,0.349345,0.484214,666,25 757 198
Apr 16  2018,0.521580,0.524515,0.350920,0.498817,781,26 533 987
Apr 15  2018,0.480074,0.543263,0.352118,0.521800,1 786,27 756 541
Apr 14  2018,0.510566,0.524345,0.415531,0.479560,1 120,25 509 634
Apr 13  2018,0.514373,0.533355,0.433644,0.510566,1 339,27 158 962
Apr 12  2018,0.444568,0.516157,0.308307,0.513725,2 115,27 327 001
Apr 11  2018,0.423521,0.445644,0.419581,0.445644,2 213,23 705 512
Apr 10  2018,0.378583,0.425672,0.372592,0.423113,1 226,22 507 002
Apr 09  2018,0.351259,0.378275,0.251002,0.378275,1 105,20 121 897
Apr 08  2018,0.349268,0.356866,0.347954,0.350691,800,18 654 598
Apr 07  2018,0.340800,0.362366,0.340294,0.354264,543,18 844 660
Apr 06  2018,0.304869,0.351875,0.296641,0.340393,2 960,18 106 808
Apr 05  2018,0.300876,0.352089,0.175290,0.306430,4 394,16 300 186
Apr 04  2018,0.331067,0.331067,0.298012,0.300750,385,15 998 045
Apr 03  2018,0.310163,0.332972,0.309163,0.331296,476,17 622 904
Apr 02  2018,0.300308,0.318714,0.299360,0.309943,95,16 487 056
Apr 01  2018,0.311840,0.316293,0.274438,0.298837,330,15 896 285
Mar 31  2018,0.249215,0.312777,0.248469,0.311850,1 201,16 588 496
Mar 30  2018,0.258642,0.317652,0.198727,0.249177,95 151,13 254 679
Mar 29  2018,0.243704,0.271855,0.215193,0.259287,91 642,13 792 469
Mar 28  2018,0.216908,0.255516,0.215259,0.243419,39 292,12 948 389
Mar 27  2018,0.212396,0.226548,0.173193,0.216958,23 788,11 540 827
Mar 26  2018,0.241537,0.252763,0.199898,0.212718,12 798,11 315 285
Mar 25  2018,0.234701,0.272652,0.174328,0.241728,52 404,12 858 438
Mar 24  2018,0.268937,0.314280,0.226710,0.231875,117 850,12 334 320
Mar 23  2018,0.182692,0.270207,0.155795,0.268299,60 263,14 271 852
Mar 22  2018,0.139512,0.208265,0.135363,0.182722,122 692,9 719 683
Mar 21  2018,0.135427,0.144070,0.131667,0.139898,17 185,7 441 711
Mar 20  2018,0.146866,0.150460,0.129519,0.133579,35 849,7 105 579
Mar 19  2018,0.123882,0.155018,0.123882,0.145246,25 126,7 726 191
Mar 18  2018,0.123771,0.132293,0.107651,0.124406,32 612,6 617 632
Mar 17  2018,0.232287,0.234542,0.105553,0.124074,172 951,6 599 971
Mar 16  2018,0.316664,0.323374,0.227144,0.230994,36 461,12 287 456
Mar 15  2018,0.333512,0.335607,0.295572,0.316842,7 963,16 854 040
Mar 14  2018,0.376220,0.398019,0.319906,0.333662,9 907,17 748 760
Mar 13  2018,0.390361,0.405176,0.375311,0.376169,13 403,20 009 870
Mar 12  2018,0.433813,0.441653,0.368854,0.392616,13 211,20 884 749
Mar 11  2018,0.413676,0.447427,0.386918,0.435184,10 252,23 149 104
Mar 10  2018,0.381498,0.509549,0.380109,0.415108,140 523,22 081 185
Mar 09  2018,0.389394,0.402375,0.355914,0.382260,9 389,20 333 874
Mar 08  2018,0.436877,0.442071,0.381994,0.391875,4 108,20 845 333
Mar 07  2018,0.496393,0.499871,0.405843,0.437497,11 834,23 272 142
Mar 06  2018,0.597124,0.597124,0.481929,0.497038,27 176,26 439 356
Mar 05  2018,0.620898,0.626453,0.598666,0.598779,19 351,31 851 349
Mar 04  2018,0.592095,0.630846,0.576006,0.621352,77 123,33 052 094
Mar 03  2018,0.497383,0.603294,0.497383,0.593119,37 213,31 550 272
Mar 02  2018,0.463402,0.520149,0.426984,0.497992,17 421,26 490 103
Mar 01  2018,0.430302,0.472296,0.426950,0.464487,18 081,24 707 843
Feb 28  2018,0.492228,0.500803,0.424240,0.429669,15 135,22 855 740
Feb 27  2018,0.433089,0.554979,0.420726,0.492809,51 821,26 214 399
Feb 26  2018,0.402958,0.440358,0.395287,0.431841,18 969,22 971 277
Feb 25  2018,0.415769,0.424485,0.390418,0.402442,8 132,21 407 432
Feb 24  2018,0.441926,0.471506,0.405136,0.416400,9 127,22 149 911
Feb 23  2018,0.443509,0.462845,0.421802,0.442485,6 953,23 537 473
Feb 22  2018,0.455709,0.491537,0.430201,0.443923,24 106,23 613 965
Feb 21  2018,0.532012,0.532659,0.452916,0.456172,13 558,24 265 536
Feb 20  2018,0.591976,0.608515,0.515581,0.532675,40 894,28 335 024
Feb 19  2018,0.559480,0.610408,0.552465,0.591439,9 483,31 460 906
Feb 18  2018,0.597643,0.621242,0.549416,0.562064,14 351,29 898 338
Feb 17  2018,0.563634,0.599591,0.554578,0.595816,8 431,31 693 736
Feb 16  2018,0.572115,0.587524,0.538668,0.563763,5 119,29 988 714
Feb 15  2018,0.526998,0.588664,0.521772,0.574570,7 695,30 563 580
Feb 14  2018,0.476462,0.528039,0.476462,0.526712,13 943,28 017 829
Feb 13  2018,0.509432,0.512373,0.474446,0.477887,13 078,25 420 641
Feb 12  2018,0.465894,0.516316,0.465894,0.508507,15 507,27 049 436
Feb 11  2018,0.521009,0.521009,0.451475,0.462944,49 008,24 625 765
Feb 10  2018,0.541066,0.569892,0.498394,0.521455,8 416,27 738 189
Feb 09  2018,0.514496,0.552446,0.481545,0.540671,9 742,28 760 362
Feb 08  2018,0.470943,0.548467,0.470943,0.512919,8 336,27 284 127
Feb 07  2018,0.452784,0.523454,0.421760,0.472834,12 410,25 151 852
Feb 06  2018,0.404707,0.478775,0.346991,0.457360,30 378,24 328 731
Feb 05  2018,0.505002,0.514278,0.393749,0.404196,15 604,21 500 734
Feb 04  2018,0.562135,0.590610,0.483579,0.509947,8 229,27 126 035
Feb 03  2018,0.550976,0.589650,0.490008,0.561846,22 308,29 886 741
Feb 02  2018,0.569995,0.569995,0.471034,0.549102,29 406,29 208 839
Feb 01  2018,0.698249,0.702929,0.551348,0.571175,25 298,30 382 987
Jan 31  2018,0.723649,0.726432,0.638824,0.696638,44 048,37 056 844
Jan 30  2018,0.775941,0.776299,0.646421,0.709016,70 690,37 715 278
Jan 29  2018,0.812949,0.823472,0.745791,0.775685,18 587,41 261 657
Jan 28  2018,0.799262,0.849027,0.799262,0.813725,17 666,43 285 151
Jan 27  2018,0.773636,0.817675,0.755152,0.795193,28 745,42 299 362
Jan 26  2018,0.774731,0.807137,0.722256,0.774006,47 085,41 172 345
Jan 25  2018,0.832744,0.854176,0.769864,0.776537,21 817,41 306 978
Jan 24  2018,0.809443,0.857181,0.774377,0.819353,39 736,43 584 525
Jan 23  2018,0.783171,0.843085,0.736624,0.809940,12 619,43 083 812
Jan 22  2018,0.870191,0.910968,0.750216,0.785250,50 181,41 770 456
Jan 21  2018,0.977397,1.05,0.845290,0.858456,70 919,45 664 564
Jan 20  2018,0.896362,1.02,0.881019,0.975127,43 489,51 870 741
Jan 19  2018,0.916669,1.00,0.858600,0.882476,76 826,46 942 280
Jan 18  2018,0.898862,0.996990,0.834647,0.926407,50 998,49 279 138
Jan 17  2018,0.884522,0.943117,0.712411,0.895406,94 359,47 630 076
Jan 16  2018,1.14,1.14,0.766749,0.889030,208 897,47 290 912
Jan 15  2018,1.31,1.57,1.12,1.13,1 360 300,60 356 381
Jan 14  2018,1.09,1.51,1.01,1.31,2 154 580,69 540 296
Jan 13  2018,1.03,1.10,1.03,1.07,101 371,56 894 526
Jan 12  2018,1.01,1.09,0.968590,1.07,86 640,56 708 880
Jan 11  2018,1.11,1.14,0.974125,1.01,116 599,53 892 798
Jan 10  2018,1.13,1.15,1.04,1.12,94 028,59 411 658
Jan 09  2018,1.18,1.25,1.10,1.12,181 735,59 585 070
Jan 08  2018,1.20,1.30,1.08,1.19,341 470,63 057 032
Jan 07  2018,1.37,1.37,1.18,1.18,188 584,62 897 982
Jan 06  2018,1.17,1.38,1.09,1.35,237 520,71 746 244
Jan 05  2018,1.17,1.23,1.11,1.15,206 715,61 369 191
Jan 04  2018,1.14,1.23,1.02,1.20,333 313,63 832 066
Jan 03  2018,1.16,1.20,1.04,1.13,171 313,60 282 973
Jan 02  2018,1.08,1.22,1.04,1.15,413 600,61 117 585
Jan 01  2018,1.05,1.14,1.00,1.08,199 392,57 459 977
Dec 31  2017,1.01,1.13,0.990722,1.07,88 710,56 905 165
Dec 30  2017,1.06,1.09,0.961267,1.02,183 747,54 256 112
Dec 29  2017,1.04,1.11,0.991947,1.06,113 638,56 334 395
Dec 28  2017,1.12,1.13,0.975889,1.03,68 662,55 017 316
Dec 27  2017,1.11,1.20,1.04,1.13,78 566,59 852 103
Dec 26  2017,1.08,1.16,1.04,1.11,168 331,59 093 559
Dec 25  2017,1.08,1.16,1.03,1.10,189 752,58 623 858
Dec 24  2017,1.12,1.13,0.956429,1.07,121 984,57 032 298
Dec 23  2017,1.02,1.21,0.989710,1.11,268 988,58 787 163
Dec 22  2017,1.02,1.11,0.676852,1.01,400 207,53 636 404
Dec 21  2017,0.969051,1.39,0.925707,1.00,1 188 120,53 375 754
Dec 20  2017,1.07,1.09,0.919676,0.966520,128 484,51 412 902
Dec 19  2017,1.17,1.19,1.04,1.07,182 804,57 009 425
Dec 18  2017,1.07,1.17,0.954351,1.16,272 848,61 929 854
Dec 17  2017,1.13,1.17,1.03,1.08,228 618,57 292 416
Dec 16  2017,1.25,1.32,1.12,1.13,462 634,60 355 849
Dec 15  2017,1.05,1.91,0.984781,1.27,2 878 780,67 484 354
Dec 14  2017,0.990553,1.08,0.948631,1.05,61 542,55 898 738
Dec 13  2017,1.03,1.13,0.938284,0.993742,187 756,52 860 944
Dec 12  2017,1.15,1.15,1.01,1.06,139 461,56 503 020
Dec 11  2017,1.14,1.24,1.06,1.14,55 152,60 759 590
Dec 10  2017,1.15,1.28,1.00,1.15,120 025,61 237 803
Dec 09  2017,1.22,1.35,1.04,1.14,90 943,60 722 354
Dec 08  2017,1.30,1.32,1.06,1.22,155 113,64 950 732
Dec 07  2017,1.26,1.30,0.946741,1.30,173 761,68 899 842
Dec 06  2017,1.27,1.43,1.21,1.26,504 497,67 078 485
Dec 05  2017,1.29,1.33,1.19,1.27,24 465,67 513 079
Dec 04  2017,1.27,1.36,1.18,1.29,83 488,68 423 225
Dec 03  2017,1.17,1.55,1.12,1.29,255 242,68 691 322
Dec 02  2017,1.22,1.26,1.15,1.19,30 563,63 492 157
Dec 01  2017,1.16,1.25,1.07,1.22,47 404,64 915 092
Nov 30  2017,0.897260,1.17,0.868531,1.17,246 411,62 113 373
Nov 29  2017,1.09,1.16,0.799418,0.882235,65 084,46 929 460
Nov 28  2017,1.07,1.20,1.06,1.09,184 380,58 149 369
Nov 27  2017,0.961396,1.06,0.912743,1.06,111 974,56 415 250
Nov 26  2017,0.953433,1.02,0.943155,0.961213,28 616,51 130 602
Nov 25  2017,0.928878,0.982457,0.904476,0.953752,28 868,50 733 723
Nov 24  2017,0.916347,0.952497,0.874219,0.930759,17 618,49 510 637
Nov 23  2017,0.951654,1.02,0.898092,0.917601,21 197,48 810 713
Nov 22  2017,0.916892,1.02,0.916892,0.951958,12 718,50 638 293
Nov 21  2017,1.00,1.00,0.901136,0.914669,16 884,48 654 749
Nov 20  2017,0.966494,1.05,0.937295,1.00,17 165,53 290 112
Nov 19  2017,0.980138,1.05,0.937864,0.966945,46 384,51 435 509
Nov 18  2017,1.02,1.05,0.979767,0.981959,14 660,52 234 162
Nov 17  2017,1.06,1.09,1.02,1.03,32 425,54 660 917
Nov 16  2017,0.998692,1.08,0.981229,1.06,7 818,56 568 448
Nov 15  2017,0.927608,1.02,0.918491,1.01,19 788,53 693 853
Nov 14  2017,0.920089,0.959445,0.891704,0.926973,19 239,49 309 246
Nov 13  2017,0.830250,0.935692,0.803626,0.918144,27 204,48 839 597
Nov 12  2017,0.892984,0.892984,0.773400,0.829043,19 849,44 099 974
Nov 11  2017,0.925280,0.973120,0.862150,0.893642,26 766,47 536 242
Nov 10  2017,0.990940,1.02,0.861478,0.945873,60 765,50 314 609
Nov 09  2017,1.05,1.07,0.973422,0.988007,90 775,52 555 878
Nov 08  2017,0.843546,1.23,0.805600,1.02,236 697,54 309 306
Nov 07  2017,0.830972,0.892274,0.796734,0.846203,26 857,45 012 780
Nov 06  2017,0.898248,0.910222,0.824573,0.841854,66 420,44 781 440
Nov 05  2017,0.903437,0.960364,0.877889,0.895357,44 040,47 627 469
Nov 04  2017,1.03,1.04,0.815575,0.904338,86 988,48 105 203
Nov 03  2017,1.05,1.12,1.00,1.04,56 815,55 098 171
Nov 02  2017,1.01,1.16,0.976263,1.05,160 771,56 018 956
Nov 01  2017,0.910190,1.04,0.845929,1.01,178 166,53 597 573
Oct 31  2017,0.896251,0.944738,0.874521,0.910857,45 331,48 451 974
Oct 30  2017,0.825271,1.09,0.792811,0.899305,165 226,47 837 479
Oct 29  2017,0.773211,0.868212,0.759772,0.830161,32 567,44 159 444
Oct 28  2017,0.691704,0.849453,0.691356,0.774271,144 233,41 186 441
Oct 27  2017,0.738249,0.750305,0.689030,0.689821,13 373,36 694 222
Oct 26  2017,0.677747,0.803529,0.673677,0.738078,79 952,39 261 197
Oct 25  2017,0.679469,0.718728,0.653397,0.677827,26 802,36 056 215
Oct 24  2017,0.608788,0.735743,0.569761,0.679196,74 383,36 129 038
Oct 23  2017,0.616764,0.699045,0.589431,0.610129,13 541,32 455 099
Oct 22  2017,0.619771,0.689787,0.595547,0.617759,12 833,32 860 968
Oct 21  2017,0.690592,0.719227,0.610930,0.619584,20 025,32 958 047
Oct 20  2017,0.693048,0.782563,0.653437,0.693431,8 922,36 886 252
Oct 19  2017,0.713379,0.751025,0.661203,0.692854,24 646,36 855 559
Oct 18  2017,0.616866,0.831801,0.584053,0.713009,164 306,37 927 681
Oct 17  2017,0.654997,0.656871,0.612624,0.616823,4 985,32 811 179
Oct 16  2017,0.652473,0.669039,0.615213,0.654896,10 992,34 836 427
Oct 15  2017,0.582235,0.761707,0.557449,0.640268,81 617,34 058 308
Oct 14  2017,0.636377,0.656982,0.551354,0.581195,86 910,30 915 989
Oct 13  2017,0.695974,0.741443,0.607209,0.636204,35 794,33 842 128
Oct 12  2017,0.678183,0.720743,0.646706,0.693836,22 202,36 907 795
Oct 11  2017,0.647735,0.808591,0.631301,0.677609,115 841,36 044 619
Oct 10  2017,0.679876,0.721488,0.636905,0.647844,14 285,34 461 305
Oct 09  2017,0.680610,0.730836,0.643885,0.679926,25 044,36 167 869
Oct 08  2017,0.695211,0.759644,0.660768,0.660768,21 216,35 148 782
Oct 07  2017,0.640986,0.783372,0.611108,0.697298,30 599,37 091 952
Oct 06  2017,0.667272,0.685001,0.610147,0.640779,25 541,34 085 490
Oct 05  2017,0.658118,0.702938,0.643368,0.667274,13 212,35 494 861
Oct 04  2017,0.699834,0.708104,0.657407,0.657523,12 294,34 976 168
Oct 03  2017,0.747602,0.751839,0.660642,0.698214,13 573,37 140 678
Oct 02  2017,0.755876,0.763193,0.742149,0.747574,7 357,39 766 325
Oct 01  2017,0.766819,0.770342,0.711143,0.762951,12 140,40 584 287
Sep 30  2017,0.715045,0.775513,0.691839,0.766405,27 904,40 768 018
Sep 29  2017,0.775118,0.788073,0.696801,0.716163,35 367,38 095 454
Sep 28  2017,0.761725,0.789194,0.754012,0.775717,15 752,41 263 359
Sep 27  2017,0.705474,0.816415,0.697959,0.761697,73 485,40 517 582
Sep 26  2017,0.705806,0.719921,0.690747,0.707369,24 457,37 627 667
Sep 25  2017,0.702781,0.741113,0.688009,0.706140,36 255,37 562 292
Sep 24  2017,0.725765,0.725765,0.678308,0.703494,10 816,37 421 541
Sep 23  2017,0.720119,0.753108,0.686574,0.725827,19 531,38 609 519
Sep 22  2017,0.684363,0.737588,0.662961,0.719733,64 103,38 285 356
Sep 21  2017,0.708770,0.909227,0.669150,0.690945,233 785,36 754 012
Sep 20  2017,0.654313,0.761361,0.643182,0.712267,74 962,37 888 211
